Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,J_ZScore,F_ZScore,New_Score,Dynamic_Weight_J,New_Rank,Original_Rank_Simulated
4,7,Shandi Finnessey,0.1457310679611649,0.7514090614886728,0.0,Safe,Improved,-1.0201120309722338,0.9961728937494507,-0.011969568611391534,0.5,8.0,8.0
4,7,Paulina Porizkova,0.145731067961165,0.7514090614886728,0.0,Safe,Improved,-1.0201120309722338,0.9961728937494527,-0.011969568611390535,0.5,6.0,4.0
4,7,Heather Mills,0.1457310679611648,0.751409061488673,0.0,Safe,Improved,-1.0201120309722338,0.9961728937494492,-0.011969568611392312,0.5,9.0,9.0
4,7,Billy Ray Cyrus,0.0399,0.7514090614886724,19.0,Safe,Improved,0.3598453442588139,-0.9268887484698163,-0.2835217021055012,0.5,10.0,10.5
4,7,Joey Fatone,0.0602883495145631,0.7514090614886735,29.5,Safe,Improved,1.122453367412814,-0.5564110271828719,0.2830211701149711,0.5,1.5,1.5
4,7,Leeza Gibbons,0.145731067961165,0.7514090614886735,0.0,Safe,Improved,-1.0201120309722338,0.9961728937494527,-0.011969568611390535,0.5,6.0,4.0
4,8,John Ratzenberger,0.151494422310757,0.908966533864548,0.0,Safe,Improved,-0.8549292288042699,0.8658711233820452,0.00547094728888764,0.5,4.5,3.0
4,8,Ian Ziering,0.0152882470119522,0.9089665338645418,23.5,Safe,Improved,0.906020616979824,-1.0807550861150041,-0.0873672345675901,0.5,10.0,9.0
4,8,Clyde Drexler,0.1514944223107569,0.9089665338645408,0.0,Safe,Improved,-0.8549292288042699,0.865871123382044,0.005470947288887029,0.5,7.0,7.0
4,8,Laila Ali,0.022459561752988,0.9089665338645406,26.5,Safe,Improved,1.1308227249522615,-0.9782643642308595,0.07627918036070103,0.5,3.0,5.0
4,8,Apolo Anton Ohno,0.0284356573705179,0.9089665338645398,29.0,Safe,Improved,1.318157814929293,-0.8928554293274049,0.21265119280094402,0.5,1.0,1.0
4,8,Shandi Finnessey,0.1514944223107568,0.9089665338645408,0.0,Safe,Improved,-0.8549292288042699,0.8658711233820424,0.005470947288886252,0.5,9.0,10.0
4,8,Paulina Porizkova,0.1514944223107569,0.9089665338645412,0.0,Safe,Improved,-0.8549292288042699,0.865871123382044,0.005470947288887029,0.5,7.0,7.0
4,8,Heather Mills,0.1514944223107569,0.9089665338645404,0.0,Safe,Improved,-0.8549292288042699,0.865871123382044,0.005470947288887029,0.5,7.0,7.0
4,8,Billy Ray Cyrus,6.938893903907227e-17,0.986995219123506,19.0,Eliminated,Improved,0.5688174550211677,-1.299251070349517,-0.3652168076641747,0.5,11.0,11.0
4,8,Joey Fatone,0.0248499999999999,0.9089665338645402,27.5,Safe,Improved,1.2057567609430742,-0.9441007902694786,0.1308279853367978,0.5,2.0,3.0
4,8,Leeza Gibbons,0.151494422310757,0.9089665338645428,0.0,Safe,Improved,-0.8549292288042699,0.8658711233820452,0.00547094728888764,0.5,4.5,3.0
5,1,Cameron Mathison,0.0828469520103761,0.0,21.0,Safe,Improved,-0.1418449445479997,-0.14184494454799462,-0.14184494454799718,0.5,7.0,7.0
5,1,Jane Seymour,0.0863488975356679,3.3306690738754696e-15,24.0,Safe,Improved,0.8794386561975952,0.8794386561975918,0.8794386561975935,0.5,3.5,3.5
5,1,Sabrina Bryan,0.0886835278858625,1.1102230246251563e-16,26.0,Safe,Improved,1.5602943900279918,1.5602943900280015,1.5602943900279966,0.5,1.0,1.0
5,1,Jennie Garth,0.0828469520103761,0.0,21.0,Safe,Improved,-0.1418449445479997,-0.14184494454799462,-0.14184494454799718,0.5,7.0,7.0
5,1,Floyd Mayweather Jr. ,0.0793450064850843,7.66053886991358e-15,18.0,Safe,Improved,-1.1631285452935947,-1.163128545293581,-1.1631285452935878,0.5,11.0,11.0
5,1,Josie Maran,0.0770103761348897,0.8956818093385212,16.0,Eliminated,Improved,-1.8439842791239913,-1.8439842791239907,-1.8439842791239909,0.5,12.0,12.0
5,1,Albert Reed,0.0828469520103761,1.1102230246251563e-16,21.0,Safe,Improved,-0.1418449445479997,-0.14184494454799462,-0.14184494454799718,0.5,7.0,7.0
5,1,Helio Castroneves,0.0875162127107652,1.1102230246251563e-16,25.0,Safe,Improved,1.2198665231127934,1.2198665231127965,1.219866523112795,0.5,2.0,2.0
5,1,Mel B,0.0863488975356679,0.0,24.0,Safe,Improved,0.8794386561975952,0.8794386561975918,0.8794386561975935,0.5,3.5,3.5
5,1,Wayne Newton,0.0805123216601815,0.0,19.0,Safe,Improved,-0.8227006783783963,-0.8227006783784044,-0.8227006783784003,0.5,10.0,10.0
5,1,Marie Osmond,0.0828469520103761,0.0,21.0,Safe,Improved,-0.1418449445479997,-0.14184494454799462,-0.14184494454799718,0.5,7.0,7.0
5,1,Mark Cuban,0.0828469520103761,4.440892098500626e-16,21.0,Safe,Improved,-0.1418449445479997,-0.14184494454799462,-0.14184494454799718,0.5,7.0,7.0
5,2,Cameron Mathison,0.0848039215710527,0.1267504201680673,21.0,Safe,Improved,0.16594981746607732,0.07340412963046317,0.11967697354827024,0.5,6.5,7.5
5,2,Jane Seymour,0.0848039215710527,0.1267504201680676,21.0,Safe,Improved,0.16594981746607732,0.07340412963046317,0.11967697354827024,0.5,6.5,7.5
5,2,Sabrina Bryan,0.0911064425794561,0.1267504201680684,26.0,Safe,Improved,0.8771633208921222,0.38799325609933916,0.6325782884957307,0.5,2.0,2.0
5,2,Jennie Garth,0.0848039215710527,0.1267504201680674,21.0,Safe,Improved,0.16594981746607732,0.07340412963046317,0.11967697354827024,0.5,6.5,7.5
5,2,Floyd Mayweather Jr. ,0.0848039215710527,0.1267504201680672,21.0,Safe,Improved,0.16594981746607732,0.07340412963046317,0.11967697354827024,0.5,6.5,7.5
5,2,Josie Maran,0.1157362744976773,0.1267504201680682,0.0,Safe,Improved,-2.8211468969233113,1.6173865890049102,-0.6018801539592006,0.5,11.0,5.0
5,2,Albert Reed,0.0274009803800302,0.9216602941176468,21.0,Eliminated,Improved,0.16594981746607732,-2.7918526623659625,-1.3129514224499426,0.5,12.0,10.0
5,2,Helio Castroneves,0.0923669467811367,0.1267504201680677,27.0,Safe,Improved,1.019406021577331,0.4509110813931102,0.7351585514852206,0.5,1.0,1.0
5,2,Mel B,0.0873249299744141,0.1267504201680678,23.0,Safe,Improved,0.45043521883649523,0.19923978021801564,0.32483749952725544,0.5,4.0,4.0
5,2,Wayne Newton,0.0772408963609687,0.1267504201680678,15.0,Safe,Improved,-0.6875063866451766,-0.30410282213218315,-0.4958046043886799,0.5,10.0,12.0
5,2,Marie Osmond,0.0885854341760947,0.1267504201680677,24.0,Safe,Improved,0.5926779195217042,0.2621576055117867,0.42741776251674546,0.5,3.0,3.0
5,2,Mark Cuban,0.0810224089660107,0.1267504201680667,18.0,Safe,Improved,-0.2607782845895496,-0.11534934625085966,-0.18806381542020462,0.5,9.0,11.0
5,3,Cameron Mathison,0.0872036262203626,0.1508276150627623,23.0,Safe,Improved,0.31575215808132734,0.1796766417509077,0.24771439991611752,0.5,7.0,8.0
5,3,Jane Seymour,0.0922245467224546,0.1508276150627618,27.0,Safe,Improved,0.7253765793760224,0.4127706634818125,0.5690736214289175,0.5,2.0,2.0
5,3,Sabrina Bryan,0.0922245467224546,0.1508276150627616,27.0,Safe,Improved,0.7253765793760224,0.4127706634818125,0.5690736214289175,0.5,2.0,2.0
5,3,Jennie Garth,0.0909693165969316,0.1508276150627618,26.0,Safe,Improved,0.6229704740523486,0.35449715804908616,0.4887338160507174,0.5,4.5,4.5
5,3,Floyd Mayweather Jr. ,0.0846931659693166,0.1508276150627621,21.0,Safe,Improved,0.1109399474339798,0.0631296308854556,0.0870347891597177,0.5,8.0,10.0
5,3,Josie Maran,0.091002649930265,0.1508276150627623,0.0,Safe,Improved,-2.0395882643631693,0.35604464336002495,-0.8417718105015721,0.5,10.5,8.0
5,3,Albert Reed,0.091002649930265,0.1508276150627623,0.0,Safe,Improved,-2.0395882643631693,0.35604464336002495,-0.8417718105015721,0.5,10.5,8.0
5,3,Helio Castroneves,0.0884588563458856,0.1508276150627616,24.0,Safe,Improved,0.4181582634050011,0.23795014718363405,0.3280542052943176,0.5,6.0,6.0
5,3,Mel B,0.0922245467224546,0.1508276150627616,27.0,Safe,Improved,0.7253765793760224,0.4127706634818125,0.5690736214289175,0.5,2.0,2.0
5,3,Wayne Newton,0.0155888423988842,0.9087388075313808,18.0,Eliminated,Improved,-0.1962783685370415,-3.145008138536388,-1.6706432535367148,0.5,12.0,12.0
5,3,Marie Osmond,0.0909693165969316,0.1508276150627617,26.0,Safe,Improved,0.6229704740523486,0.35449715804908616,0.4887338160507174,0.5,4.5,4.5
5,3,Mark Cuban,0.0834379358437936,0.1508276150627611,20.0,Safe,Improved,0.008533842110306026,0.004856125452729237,0.006694983781517632,0.5,9.0,11.0
5,4,Cameron Mathison,0.0889048076923076,0.2995452991452997,27.0,Safe,Improved,0.6287824839645066,0.20839677184348251,0.41858962790399457,0.5,3.0,3.0
5,4,Jane Seymour,0.0876227564102564,0.2995452991452996,26.0,Safe,Improved,0.5449448194359057,0.1604426162101689,0.35269371782303727,0.5,6.0,9.0
5,4,Sabrina Bryan,0.0927509615384615,0.2995452991452992,30.0,Safe,Improved,0.8802954775503092,0.35225923874343373,0.6162773581468715,0.5,1.0,1.0
5,4,Jennie Garth,0.0889048076923076,0.2995452991452997,27.0,Safe,Improved,0.6287824839645066,0.20839677184348251,0.41858962790399457,0.5,3.0,3.0
5,4,Floyd Mayweather Jr. ,0.0,0.9317155982905984,23.0,Eliminated,Improved,0.2934318258501031,-3.1170201161655635,-1.4117941451577303,0.5,12.0,11.5
5,4,Josie Maran,0.0983905982905983,0.2995452991452993,0.0,Safe,Improved,-1.6348344583077172,0.5632055731947582,-0.5358144425564795,0.5,10.0,6.0
5,4,Albert Reed,0.0983905982905983,0.2995452991452996,0.0,Safe,Improved,-1.6348344583077172,0.5632055731947582,-0.5358144425564795,0.5,10.0,6.0
5,4,Helio Castroneves,0.0889048076923076,0.2995452991452996,27.0,Safe,Improved,0.6287824839645066,0.20839677184348251,0.41858962790399457,0.5,3.0,3.0
5,4,Mel B,0.0876227564102564,0.2995452991452996,26.0,Safe,Improved,0.5449448194359057,0.1604426162101689,0.35269371782303727,0.5,6.0,9.0
5,4,Wayne Newton,0.0983905982905983,0.2995452991452991,0.0,Safe,Improved,-1.6348344583077172,0.5632055731947582,-0.5358144425564795,0.5,10.0,6.0
5,4,Marie Osmond,0.0876227564102564,0.2995452991452992,26.0,Safe,Improved,0.5449448194359057,0.1604426162101689,0.35269371782303727,0.5,6.0,9.0
5,4,Mark Cuban,0.0824945512820512,0.2995452991452992,22.0,Safe,Improved,0.2095941613215022,-0.03137400632309906,0.08911007749920156,0.5,8.0,11.5
5,5,Cameron Mathison,0.0833599425699928,0.4226105527638202,26.0,Safe,Improved,0.7546149804705092,0.0009281365159265481,0.3777715584932179,0.5,3.5,3.5
5,5,Jane Seymour,0.0833599425699928,0.422610552763819,26.0,Safe,Improved,0.7546149804705092,0.0009281365159265481,0.3777715584932179,0.5,3.5,3.5
5,5,Sabrina Bryan,0.0863750179468772,0.4226105527638191,28.0,Safe,Improved,0.9148871887120332,0.10609468418383636,0.5104909364479348,0.5,2.0,2.0
5,5,Jennie Garth,0.0818524048815506,0.4226105527638186,25.0,Safe,Improved,0.6744788763497471,-0.051655137318028115,0.31141186951585953,0.5,5.0,9.0
5,5,Floyd Mayweather Jr. ,0.1056276381909547,0.4226105527638188,0.0,Safe,Improved,-1.3289237266693035,0.7776306663864362,-0.27564653014143364,0.5,9.5,6.5
5,5,Josie Maran,0.1056276381909547,0.4226105527638188,0.0,Safe,Improved,-1.3289237266693035,0.7776306663864362,-0.27564653014143364,0.5,9.5,6.5
5,5,Albert Reed,0.1056276381909547,0.4226105527638188,0.0,Safe,Improved,-1.3289237266693035,0.7776306663864362,-0.27564653014143364,0.5,9.5,6.5
5,5,Helio Castroneves,0.0788373295046662,0.4226105527638194,23.0,Safe,Improved,0.5142066681082231,-0.15682168498593793,0.17869249156114259,0.5,6.0,10.0
5,5,Mel B,0.0878825556353194,0.4226105527638192,29.0,Safe,Improved,0.9950232928327953,0.15867795801779103,0.5768506254252932,0.5,1.0,1.0
5,5,Wayne Newton,0.1056276381909547,0.422610552763819,0.0,Safe,Improved,-1.3289237266693035,0.7776306663864362,-0.27564653014143364,0.5,9.5,6.5
5,5,Marie Osmond,0.0758222541277817,0.4226105527638185,21.0,Safe,Improved,0.3539344598666991,-0.2619882326538511,0.045973113606423976,0.5,7.0,11.0
5,5,Mark Cuban,5.551115123125783e-17,0.938952638190955,21.0,Eliminated,Improved,0.3539344598666991,-2.90668652582141,-1.2763760329773555,0.5,12.0,12.0
5,6,Cameron Mathison,0.0494537037037037,0.7230222222222193,25.0,Safe,Improved,0.7461100199992758,-0.6610208368342396,0.04254459158251811,0.5,4.0,8.0
5,6,Jane Seymour,0.0444537037037037,0.7230222222222231,22.0,Safe,Improved,0.5222770139994931,-0.7585751554706129,-0.11814907073555991,0.5,11.0,12.0
5,6,Sabrina Bryan,0.0,0.9723138888888893,25.0,Eliminated,Improved,0.7461100199992758,-1.6259053106062198,-0.439897645303472,0.5,12.0,11.0
5,6,Jennie Garth,0.0527870370370371,0.7230222222222216,27.0,Safe,Improved,0.895332023999131,-0.5959846244099896,0.14967369979457074,0.5,3.0,3.5
5,6,Floyd Mayweather Jr. ,0.1389888888888888,0.723022222222222,0.0,Safe,Improved,-1.1191650299989138,1.0858879601102063,-0.016638534944353744,0.5,7.0,6.0
5,6,Josie Maran,0.1389888888888888,0.7230222222222223,0.0,Safe,Improved,-1.1191650299989138,1.0858879601102063,-0.016638534944353744,0.5,7.0,6.0
5,6,Albert Reed,0.1389888888888889,0.7230222222222221,0.0,Safe,Improved,-1.1191650299989138,1.0858879601102083,-0.016638534944352745,0.5,5.0,3.5
5,6,Helio Castroneves,0.0544537037037037,0.7230222222222222,28.0,Safe,Improved,0.9699430259990586,-0.5634665181978664,0.20323825390059608,0.5,2.0,2.0
5,6,Mel B,0.0577870370370371,0.7230222222222229,30.0,Safe,Improved,1.1191650299989138,-0.4984303057736163,0.3103673621126487,0.5,1.0,1.0
5,6,Wayne Newton,0.1389888888888888,0.7230222222222218,0.0,Safe,Improved,-1.1191650299989138,1.0858879601102063,-0.016638534944353744,0.5,7.0,6.0
5,6,Marie Osmond,0.0461203703703704,0.7230222222222225,23.0,Safe,Improved,0.5968880159994207,-0.7260570492584878,-0.06458451662953357,0.5,10.0,10.0
5,6,Mark Cuban,0.1389888888888887,0.7230222222222231,0.0,Safe,Improved,-1.1191650299989138,1.085887960110204,-0.016638534944354855,0.5,9.0,9.0
5,7,Cameron Mathison,0.0062261538461539,0.962138461538458,25.5,Safe,Improved,0.920036079504094,-0.9581187039787128,-0.01904131223730937,0.5,11.0,11.0
5,7,Jane Seymour,0.0,0.9948791666666664,25.0,Eliminated,Improved,0.8832346363239303,-1.0354836717226168,-0.07612451769934325,0.5,12.0,12.0
5,7,Sabrina Bryan,0.1603564102564102,0.9621384615384616,0.0,Safe,Improved,-0.9568375226842578,0.9570736619961747,0.00011806965595845265,0.5,6.5,4.5
5,7,Jennie Garth,0.0081492307692308,0.9621384615384596,26.5,Safe,Improved,0.9936389658644216,-0.9342229269389604,0.029708019462730606,0.5,2.0,2.0
5,7,Floyd Mayweather Jr. ,0.1603564102564101,0.96213846153846,0.0,Safe,Improved,-0.9568375226842578,0.9570736619961734,0.00011806965595778651,0.5,8.5,8.5
5,7,Josie Maran,0.1603564102564102,0.9621384615384622,0.0,Safe,Improved,-0.9568375226842578,0.9570736619961747,0.00011806965595845265,0.5,6.5,4.5
5,7,Albert Reed,0.1603564102564101,0.9621384615384616,0.0,Safe,Improved,-0.9568375226842578,0.9570736619961734,0.00011806965595778651,0.5,8.5,8.5
5,7,Helio Castroneves,0.0071876923076924,0.9621384615384616,26.0,Safe,Improved,0.9568375226842578,-0.946170815458836,0.005333353612710923,0.5,3.5,6.5
5,7,Mel B,0.0091107692307693,0.962138461538462,27.0,Safe,Improved,1.0304404090445853,-0.9222750384190835,0.0540826853127509,0.5,1.0,1.0
5,7,Wayne Newton,0.16035641025641,0.9621384615384612,0.0,Safe,Improved,-0.9568375226842578,0.9570736619961723,0.0001180696559572314,0.5,10.0,10.0
5,7,Marie Osmond,0.0071876923076924,0.9621384615384622,26.0,Safe,Improved,0.9568375226842578,-0.946170815458836,0.005333353612710923,0.5,3.5,6.5
5,7,Mark Cuban,0.1603564102564104,0.9621384615384624,0.0,Safe,Improved,-0.9568375226842578,0.9570736619961772,0.00011806965595967389,0.5,5.0,3.0
6,2,Cristian de la Fuente,0.0816796368352788,1.0880185641326534e-14,20.0,Safe,Improved,-0.33654220047504363,-0.3365422004750426,-0.33654220047504313,0.5,8.0,8.0
6,2,Steve Guttenberg,0.0770103761348897,1.1102230246251563e-16,16.0,Safe,Improved,-1.2867790018163425,-1.286779001816342,-1.2867790018163423,0.5,11.0,11.0
6,2,Priscilla Presley,0.0828469520103761,3.6637359812630166e-15,21.0,Safe,Improved,-0.09898300013971892,-0.09898300013971276,-0.09898300013971584,0.5,6.5,6.5
6,2,Marlee Matlin,0.0863488975356679,0.0,24.0,Safe,Improved,0.6136946008662553,0.6136946008662569,0.613694600866256,0.5,4.5,4.5
6,2,Shannon Elizabeth,0.0863488975356679,0.0,24.0,Safe,Improved,0.6136946008662553,0.6136946008662569,0.613694600866256,0.5,4.5,4.5
6,2,Marissa Jaret Winokur,0.0828469520103761,1.3322676295501878e-15,21.0,Safe,Improved,-0.09898300013971892,-0.09898300013971276,-0.09898300013971584,0.5,6.5,6.5
6,2,Jason Taylor,0.0898508430609597,1.1102230246251563e-16,27.0,Safe,Improved,1.3263722018722295,1.3263722018722237,1.3263722018722266,0.5,1.5,1.5
6,2,Kristi Yamaguchi,0.0898508430609597,0.0,27.0,Safe,Improved,1.3263722018722295,1.3263722018722237,1.3263722018722266,0.5,1.5,1.5
6,2,Monica Seles,0.0758430609597924,0.8917907587548638,15.0,Eliminated,Improved,-1.5243382021516674,-1.5243382021516718,-1.5243382021516696,0.5,12.0,12.0
6,2,Penn Jillette,0.078177691309987,0.0,17.0,Eliminated,Improved,-1.049219801481018,-1.0492198014810123,-1.0492198014810152,0.5,10.0,10.0
6,2,Adam Carolla,0.0805123216601815,5.9952043329758445e-15,19.0,Safe,Improved,-0.5741014008103684,-0.5741014008103724,-0.5741014008103704,0.5,9.0,9.0
6,2,Mario,0.0886835278858625,2.220446049250313e-16,26.0,Safe,Improved,1.0888130015369049,1.0888130015369166,1.0888130015369106,0.5,3.0,3.0
6,3,Cristian de la Fuente,0.0912280701754385,0.1935824561403508,25.0,Safe,Improved,0.6532412555335391,0.3183343012932942,0.48578777841341664,0.5,3.0,3.0
6,3,Steve Guttenberg,0.0060736842105262,0.925530263157895,21.0,Eliminated,Improved,0.21774708517784638,-3.1152902134120346,-1.4487715641170942,0.5,12.0,11.0
6,3,Priscilla Presley,0.0925438596491227,0.1935824561403507,26.0,Safe,Improved,0.7621147981224623,0.37139001817550976,0.5667524081489861,0.5,2.0,2.0
6,3,Marlee Matlin,0.0859649122807017,0.1935824561403504,21.0,Safe,Improved,0.21774708517784638,0.10611143376443215,0.16192925947113926,0.5,7.0,9.0
6,3,Shannon Elizabeth,0.0899122807017543,0.1935824561403506,24.0,Safe,Improved,0.544367712944616,0.2652785844110787,0.4048231486778473,0.5,4.0,4.0
6,3,Marissa Jaret Winokur,0.0833333333333333,0.1935824561403505,19.0,Safe,Improved,0.0,1.1191698909419648e-15,5.595849454709824e-16,0.5,9.0,12.0
6,3,Jason Taylor,0.0885964912280701,0.1935824561403507,23.0,Safe,Improved,0.43549417035569277,0.21222286752886318,0.32385851894227796,0.5,5.0,5.0
6,3,Kristi Yamaguchi,0.093859649122807,0.1935824561403507,27.0,Safe,Improved,0.8709883407113855,0.4244457350577292,0.6477170378845574,0.5,1.0,1.0
6,3,Monica Seles,0.098278947368421,0.1935824561403507,0.0,Safe,Improved,-2.0685973091895407,0.6026422028261298,-0.7329775531817054,0.5,10.5,6.5
6,3,Penn Jillette,0.098278947368421,0.1935824561403505,0.0,Safe,Improved,-2.0685973091895407,0.6026422028261298,-0.7329775531817054,0.5,10.5,6.5
6,3,Adam Carolla,0.0859649122807017,0.1935824561403509,21.0,Safe,Improved,0.21774708517784638,0.10611143376443215,0.16192925947113926,0.5,7.0,9.0
6,3,Mario,0.0859649122807017,0.1935824561403497,21.0,Safe,Improved,0.21774708517784638,0.10611143376443215,0.16192925947113926,0.5,7.0,9.0
6,4,Cristian de la Fuente,0.093,0.2536333333333338,26.0,Safe,Improved,0.6216304322659334,0.36923437850956664,0.49543240538775,0.5,4.0,4.0
6,4,Steve Guttenberg,0.0858027777777778,0.2536333333333337,0.0,Safe,Improved,-1.6076649110325862,0.09432452945258964,-0.7566701907899983,0.5,9.0,9.0
6,4,Priscilla Presley,0.0876666666666666,0.2536333333333341,22.0,Safe,Improved,0.278661917912315,0.16551885933187319,0.22209038862209407,0.5,8.0,8.0
6,4,Marlee Matlin,0.0903333333333333,0.2536333333333336,24.0,Safe,Improved,0.4501461750891242,0.2673766189207197,0.35876139700492193,0.5,6.0,6.0
6,4,Shannon Elizabeth,0.0956666666666666,0.2536333333333332,28.0,Safe,Improved,0.7931146894427425,0.4710921380984094,0.632103413770576,0.5,3.0,3.0
6,4,Marissa Jaret Winokur,0.0903333333333333,0.2536333333333335,24.0,Safe,Improved,0.4501461750891242,0.2673766189207197,0.35876139700492193,0.5,6.0,6.0
6,4,Jason Taylor,0.097,0.2536333333333336,29.0,Safe,Improved,0.8788568180311472,0.5220210178928351,0.7004389179619912,0.5,1.5,1.5
6,4,Kristi Yamaguchi,0.097,0.2536333333333336,29.0,Safe,Improved,0.8788568180311472,0.5220210178928351,0.7004389179619912,0.5,1.5,1.5
6,4,Monica Seles,0.0858027777777777,0.2536333333333334,0.0,Safe,Improved,-1.6076649110325862,0.09432452945258593,-0.7566701907900002,0.5,10.5,11.5
6,4,Penn Jillette,0.0858027777777777,0.253633333333334,0.0,Safe,Improved,-1.6076649110325862,0.09432452945258593,-0.7566701907900002,0.5,10.5,11.5
6,4,Adam Carolla,0.0012583333333333,0.9178694444444444,19.0,Eliminated,Improved,0.02143553214710115,-3.1349908568454343,-1.5567776623491665,0.5,12.0,10.0
6,4,Mario,0.0903333333333333,0.2536333333333326,24.0,Safe,Improved,0.4501461750891242,0.2673766189207197,0.35876139700492193,0.5,6.0,6.0
6,5,Cristian de la Fuente,0.0785142857142857,0.4289714285714283,23.0,Safe,Improved,0.5432347163757009,-0.16528196595015868,0.1889763752127711,0.5,5.5,9.5
6,5,Steve Guttenberg,0.1072428571428571,0.4289714285714283,0.0,Safe,Improved,-1.3309250551204668,0.820040267821893,-0.2554423936492869,0.5,9.5,6.5
6,5,Priscilla Presley,0.0,0.9405678571428572,21.0,Eliminated,Improved,0.3802643014629907,-2.8581367629721384,-1.238936230754574,0.5,12.0,12.0
6,5,Marlee Matlin,0.0769836734693877,0.4289714285714282,22.0,Safe,Improved,0.4617495089193458,-0.21777835547413835,0.12198557672260373,0.5,7.0,11.0
